Geometric mean of N = 30 runs.
Benchmarked on Tigerlake: https://ark.intel.com/content/www/us/en/ark/products/208921/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz-with-ipu.html

Aggregate Geometric Mean of New / Old: 0.8743388468654057

Results For: memrchr
 len, align,  pos, seek_char, invert_pos,  New / Old
  20,  4081,   21,         0,          1,      1.111
  22,  4081,   21,        23,          1,      1.053
  22,  4081,   21,         0,          1,      1.051
  22,     0,    1,        23,          1,      1.167
  22,     0,    2,         0,          1,      1.165
  23,     0,   22,        23,          1,      0.853
  23,     0,   22,         0,          1,      0.853
  23,    22,   22,        23,          1,      0.853
  23,    22,   22,         0,          1,      0.853
  21,     0,   22,        23,          1,      0.888
  21,     0,   22,         0,          1,      0.888
  21,    22,   22,        23,          1,      0.889
  21,    22,   22,         0,          1,      0.931
  23,  2048,   22,        23,          1,      0.854
  23,  2048,   22,         0,          1,      0.854
  23,  2070,   22,        23,          1,      0.853
  23,  2070,   22,         0,          1,      0.852
  21,  2048,   22,        23,          1,      0.887
  21,  2048,   22,         0,          1,      0.887
  21,  2070,   22,        23,          1,      0.887
  21,  2070,   22,         0,          1,      0.901
  21,  4081,   22,        23,          1,      1.107
  21,  4081,   22,         0,          1,       1.11
  23,  4081,   22,        23,          1,      1.047
  23,  4081,   22,         0,          1,      1.049
  23,     0,    1,        23,          1,      1.163
  23,     0,    2,         0,          1,      1.163
  24,     0,   23,        23,          1,      0.851
  24,     0,   23,         0,          1,      0.852
  24,    23,   23,        23,          1,      0.852
  24,    23,   23,         0,          1,      0.854
  22,     0,   23,        23,          1,      0.888
  22,     0,   23,         0,          1,      0.888
  22,    23,   23,        23,          1,      0.888
  22,    23,   23,         0,          1,      0.908
  24,  2048,   23,        23,          1,      0.853
  24,  2048,   23,         0,          1,      0.851
  24,  2071,   23,        23,          1,      0.851
  24,  2071,   23,         0,          1,      0.851
  22,  2048,   23,        23,          1,      0.888
  22,  2048,   23,         0,          1,      0.888
  22,  2071,   23,        23,          1,      0.888
  22,  2071,   23,         0,          1,      0.882
  22,  4081,   23,        23,          1,      1.109
  22,  4081,   23,         0,          1,      1.084
  24,  4081,   23,        23,          1,      1.049
  24,  4081,   23,         0,          1,      1.049
  24,     0,    1,        23,          1,      1.164
  24,     0,    2,         0,          1,      1.164
  25,     0,   24,        23,          1,      0.855
  25,     0,   24,         0,          1,      0.849
  25,    24,   24,        23,          1,      0.859
  25,    24,   24,         0,          1,      0.861
  23,     0,   24,        23,          1,      0.885
  23,     0,   24,         0,          1,      0.885
  23,    24,   24,        23,          1,      0.887
  23,    24,   24,         0,          1,      0.898
  25,  2048,   24,        23,          1,      0.851
  25,  2048,   24,         0,          1,      0.852
  25,  2072,   24,        23,          1,      0.852
  25,  2072,   24,         0,          1,      0.852
  23,  2048,   24,        23,          1,      0.886
  23,  2048,   24,         0,          1,      0.886
  23,  2072,   24,        23,          1,      0.886
  23,  2072,   24,         0,          1,      0.916
  23,  4081,   24,        23,          1,      1.106
  23,  4081,   24,         0,          1,      1.078
  25,  4081,   24,        23,          1,      1.044
  25,  4081,   24,         0,          1,      1.045
  25,     0,    1,        23,          1,      1.163
  25,     0,    2,         0,          1,      1.163
  26,     0,   25,        23,          1,      0.849
  26,     0,   25,         0,          1,      0.851
  26,    25,   25,        23,          1,      0.844
  26,    25,   25,         0,          1,      0.849
  24,     0,   25,        23,          1,      0.885
  24,     0,   25,         0,          1,      0.886
  24,    25,   25,        23,          1,      0.875
  24,    25,   25,         0,          1,      0.845
  26,  2048,   25,        23,          1,       0.85
  26,  2048,   25,         0,          1,      0.849
  26,  2073,   25,        23,          1,      0.862
  26,  2073,   25,         0,          1,      0.861
  24,  2048,   25,        23,          1,      0.886
  24,  2048,   25,         0,          1,      0.885
  24,  2073,   25,        23,          1,      0.862
  24,  2073,   25,         0,          1,      0.836
  24,  4081,   25,        23,          1,      1.105
  24,  4081,   25,         0,          1,      1.088
  26,  4081,   25,        23,          1,      1.047
  26,  4081,   25,         0,          1,      1.045
  26,     0,    1,        23,          1,      1.163
  26,     0,    2,         0,          1,      1.163
  27,     0,   26,        23,          1,      0.853
  27,     0,   26,         0,          1,      0.853
  27,    26,   26,        23,          1,       0.85
  27,    26,   26,         0,          1,       0.86
  25,     0,   26,        23,          1,      0.888
  25,     0,   26,         0,          1,      0.887
  25,    26,   26,        23,          1,      0.867
  25,    26,   26,         0,          1,      0.844
  27,  2048,   26,        23,          1,      0.852
  27,  2048,   26,         0,          1,      0.851
  27,  2074,   26,        23,          1,      0.872
  27,  2074,   26,         0,          1,      0.878
  25,  2048,   26,        23,          1,      0.889
  25,  2048,   26,         0,          1,      0.888
  25,  2074,   26,        23,          1,      0.868
  25,  2074,   26,         0,          1,      0.854
  25,  4081,   26,        23,          1,      1.109
  25,  4081,   26,         0,          1,      1.102
  27,  4081,   26,        23,          1,      1.046
  27,  4081,   26,         0,          1,      1.049
  27,     0,    1,        23,          1,      1.165
  27,     0,    2,         0,          1,      1.165
  28,     0,   27,        23,          1,      0.853
  28,     0,   27,         0,          1,      0.854
  28,    27,   27,        23,          1,      0.873
  28,    27,   27,         0,          1,      0.878
  26,     0,   27,        23,          1,      0.887
  26,     0,   27,         0,          1,      0.888
  26,    27,   27,        23,          1,      0.875
  26,    27,   27,         0,          1,      0.851
  28,  2048,   27,        23,          1,      0.851
  28,  2048,   27,         0,          1,      0.851
  28,  2075,   27,        23,          1,      0.879
  28,  2075,   27,         0,          1,      0.883
  26,  2048,   27,        23,          1,      0.888
  26,  2048,   27,         0,          1,      0.888
  26,  2075,   27,        23,          1,      0.876
  26,  2075,   27,         0,          1,       0.86
  26,  4081,   27,        23,          1,      1.109
  26,  4081,   27,         0,          1,      1.105
  28,  4081,   27,        23,          1,      1.048
  28,  4081,   27,         0,          1,      1.048
  28,     0,    1,        23,          1,      1.164
  28,     0,    2,         0,          1,      1.165
  29,     0,   28,        23,          1,      0.854
  29,     0,   28,         0,          1,      0.852
  29,    28,   28,        23,          1,      0.887
  29,    28,   28,         0,          1,      0.884
  27,     0,   28,        23,          1,      0.887
  27,     0,   28,         0,          1,      0.889
  27,    28,   28,        23,          1,      0.885
  27,    28,   28,         0,          1,      0.866
  29,  2048,   28,        23,          1,      0.853
  29,  2048,   28,         0,          1,      0.852
  29,  2076,   28,        23,          1,      0.879
  29,  2076,   28,         0,          1,      0.876
  27,  2048,   28,        23,          1,      0.889
  27,  2048,   28,         0,          1,      0.891
  27,  2076,   28,        23,          1,      0.883
  27,  2076,   28,         0,          1,       0.86
  27,  4081,   28,        23,          1,       1.11
  27,  4081,   28,         0,          1,      1.106
  29,  4081,   28,        23,          1,      1.051
  29,  4081,   28,         0,          1,      1.052
  29,     0,    1,        23,          1,      1.168
  29,     0,    2,         0,          1,      1.168
  30,     0,   29,        23,          1,      0.856
  30,     0,   29,         0,          1,      0.854
  30,    29,   29,        23,          1,      0.873
  30,    29,   29,         0,          1,      0.874
  28,     0,   29,        23,          1,      0.891
  28,     0,   29,         0,          1,      0.891
  28,    29,   29,        23,          1,      0.884
  28,    29,   29,         0,          1,      0.872
  30,  2048,   29,        23,          1,      0.859
  30,  2048,   29,         0,          1,      0.856
  30,  2077,   29,        23,          1,      0.879
  30,  2077,   29,         0,          1,      0.878
  28,  2048,   29,        23,          1,      0.891
  28,  2048,   29,         0,          1,      0.891
  28,  2077,   29,        23,          1,      0.889
  28,  2077,   29,         0,          1,      0.863
  28,  4081,   29,        23,          1,      1.109
  28,  4081,   29,         0,          1,      1.122
  30,  4081,   29,        23,          1,      1.054
  30,  4081,   29,         0,          1,      1.052
  30,     0,    1,        23,          1,      1.163
  30,     0,    2,         0,          1,      1.161
  31,     0,   30,        23,          1,      0.851
  31,     0,   30,         0,          1,      0.849
  31,    30,   30,        23,          1,      0.871
  31,    30,   30,         0,          1,      0.874
  29,     0,   30,        23,          1,      0.884
  29,     0,   30,         0,          1,      0.885
  29,    30,   30,        23,          1,      0.888
  29,    30,   30,         0,          1,      0.864
  31,  2048,   30,        23,          1,      0.854
  31,  2048,   30,         0,          1,      0.852
  31,  2078,   30,        23,          1,      0.874
  31,  2078,   30,         0,          1,      0.882
  29,  2048,   30,        23,          1,      0.888
  29,  2048,   30,         0,          1,      0.889
  29,  2078,   30,        23,          1,      0.895
  29,  2078,   30,         0,          1,      0.878
  29,  4081,   30,        23,          1,      1.109
  29,  4081,   30,         0,          1,      1.128
  31,  4081,   30,        23,          1,      0.804
  31,  4081,   30,         0,          1,      0.803
  31,     0,    1,        23,          1,      1.167
  31,     0,    2,         0,          1,      1.167
  32,     0,   31,        23,          1,      0.802
  32,     0,   31,         0,          1,      0.802
  32,    31,   31,        23,          1,      0.798
  32,    31,   31,         0,          1,      0.797
  30,     0,   31,        23,          1,       0.88
  30,     0,   31,         0,          1,      0.888
  30,    31,   31,        23,          1,       0.96
  30,    31,   31,         0,          1,      0.869
  32,  2048,   31,        23,          1,      0.802
  32,  2048,   31,         0,          1,      0.802
  32,  2079,   31,        23,          1,      0.843
  32,  2079,   31,         0,          1,      0.835
  30,  2048,   31,        23,          1,      0.889
  30,  2048,   31,         0,          1,      0.889
  30,  2079,   31,        23,          1,      0.937
  30,  2079,   31,         0,          1,      0.872
  30,  4081,   31,        23,          1,       1.11
  30,  4081,   31,         0,          1,      1.142
  32,  4081,   31,        23,          1,      0.864
  32,  4081,   31,         0,          1,      0.872
  32,     0,    1,        23,          1,      1.167
  32,     0,    2,         0,          1,      1.167
