Geometric mean of N = 30 runs.
Benchmarked on Tigerlake: https://ark.intel.com/content/www/us/en/ark/products/208921/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz-with-ipu.html

Aggregate Geometric Mean of New / Old: 0.7552309594785345

Results For: memrchr
 len, align,  pos, seek_char, invert_pos,  New / Old
  20,  4081,   21,         0,          1,      0.985
  22,  4081,   21,        23,          1,      0.858
  22,  4081,   21,         0,          1,      0.856
  22,     0,    1,        23,          1,      0.876
  22,     0,    2,         0,          1,      0.875
  23,     0,   22,        23,          1,      0.875
  23,     0,   22,         0,          1,      0.876
  23,    22,   22,        23,          1,      0.492
  23,    22,   22,         0,          1,      0.492
  21,     0,   22,        23,          1,      0.897
  21,     0,   22,         0,          1,      0.892
  21,    22,   22,        23,          1,      0.659
  21,    22,   22,         0,          1,       0.66
  23,  2048,   22,        23,          1,      0.639
  23,  2048,   22,         0,          1,      0.639
  23,  2070,   22,        23,          1,      0.492
  23,  2070,   22,         0,          1,      0.492
  21,  2048,   22,        23,          1,      0.748
  21,  2048,   22,         0,          1,      0.748
  21,  2070,   22,        23,          1,       0.65
  21,  2070,   22,         0,          1,      0.664
  21,  4081,   22,        23,          1,      0.996
  21,  4081,   22,         0,          1,      0.995
  23,  4081,   22,        23,          1,      0.854
  23,  4081,   22,         0,          1,      0.855
  23,     0,    1,        23,          1,      0.873
  23,     0,    2,         0,          1,      0.873
  24,     0,   23,        23,          1,      0.873
  24,     0,   23,         0,          1,      0.873
  24,    23,   23,        23,          1,      0.491
  24,    23,   23,         0,          1,      0.491
  22,     0,   23,        23,          1,      0.884
  22,     0,   23,         0,          1,      0.884
  22,    23,   23,        23,          1,      0.664
  22,    23,   23,         0,          1,      0.665
  24,  2048,   23,        23,          1,      0.638
  24,  2048,   23,         0,          1,      0.639
  24,  2071,   23,        23,          1,      0.491
  24,  2071,   23,         0,          1,      0.491
  22,  2048,   23,        23,          1,      0.748
  22,  2048,   23,         0,          1,      0.748
  22,  2071,   23,        23,          1,       0.66
  22,  2071,   23,         0,          1,       0.66
  22,  4081,   23,        23,          1,      0.991
  22,  4081,   23,         0,          1,       0.99
  24,  4081,   23,        23,          1,      0.855
  24,  4081,   23,         0,          1,      0.853
  24,     0,    1,        23,          1,      0.873
  24,     0,    2,         0,          1,      0.873
  25,     0,   24,        23,          1,      0.873
  25,     0,   24,         0,          1,      0.872
  25,    24,   24,        23,          1,      0.491
  25,    24,   24,         0,          1,      0.491
  23,     0,   24,        23,          1,      0.917
  23,     0,   24,         0,          1,      0.917
  23,    24,   24,        23,          1,       0.66
  23,    24,   24,         0,          1,      0.659
  25,  2048,   24,        23,          1,      0.638
  25,  2048,   24,         0,          1,      0.638
  25,  2072,   24,        23,          1,      0.491
  25,  2072,   24,         0,          1,      0.491
  23,  2048,   24,        23,          1,      0.747
  23,  2048,   24,         0,          1,      0.747
  23,  2072,   24,        23,          1,      0.648
  23,  2072,   24,         0,          1,      0.663
  23,  4081,   24,        23,          1,       0.99
  23,  4081,   24,         0,          1,      0.996
  25,  4081,   24,        23,          1,      0.858
  25,  4081,   24,         0,          1,      0.852
  25,     0,    1,        23,          1,      0.872
  25,     0,    2,         0,          1,      0.872
  26,     0,   25,        23,          1,      0.872
  26,     0,   25,         0,          1,      0.872
  26,    25,   25,        23,          1,      0.491
  26,    25,   25,         0,          1,      0.491
  24,     0,   25,        23,          1,      0.906
  24,     0,   25,         0,          1,      0.897
  24,    25,   25,        23,          1,      0.653
  24,    25,   25,         0,          1,      0.664
  26,  2048,   25,        23,          1,      0.638
  26,  2048,   25,         0,          1,      0.638
  26,  2073,   25,        23,          1,      0.491
  26,  2073,   25,         0,          1,      0.491
  24,  2048,   25,        23,          1,      0.747
  24,  2048,   25,         0,          1,      0.748
  24,  2073,   25,        23,          1,      0.663
  24,  2073,   25,         0,          1,      0.657
  24,  4081,   25,        23,          1,      0.991
  24,  4081,   25,         0,          1,      0.995
  26,  4081,   25,        23,          1,      0.853
  26,  4081,   25,         0,          1,      0.852
  26,     0,    1,        23,          1,      0.872
  26,     0,    2,         0,          1,      0.872
  27,     0,   26,        23,          1,      0.873
  27,     0,   26,         0,          1,      0.873
  27,    26,   26,        23,          1,      0.492
  27,    26,   26,         0,          1,      0.492
  25,     0,   26,        23,          1,      0.919
  25,     0,   26,         0,          1,       0.92
  25,    26,   26,        23,          1,      0.661
  25,    26,   26,         0,          1,      0.656
  27,  2048,   26,        23,          1,      0.639
  27,  2048,   26,         0,          1,      0.639
  27,  2074,   26,        23,          1,      0.492
  27,  2074,   26,         0,          1,      0.492
  25,  2048,   26,        23,          1,      0.749
  25,  2048,   26,         0,          1,      0.749
  25,  2074,   26,        23,          1,      0.665
  25,  2074,   26,         0,          1,      0.662
  25,  4081,   26,        23,          1,      0.988
  25,  4081,   26,         0,          1,      0.998
  27,  4081,   26,        23,          1,      0.855
  27,  4081,   26,         0,          1,      0.854
  27,     0,    1,        23,          1,      0.874
  27,     0,    2,         0,          1,      0.874
  28,     0,   27,        23,          1,      0.874
  28,     0,   27,         0,          1,      0.874
  28,    27,   27,        23,          1,      0.492
  28,    27,   27,         0,          1,      0.492
  26,     0,   27,        23,          1,      0.908
  26,     0,   27,         0,          1,      0.908
  26,    27,   27,        23,          1,      0.658
  26,    27,   27,         0,          1,      0.665
  28,  2048,   27,        23,          1,      0.639
  28,  2048,   27,         0,          1,      0.639
  28,  2075,   27,        23,          1,      0.492
  28,  2075,   27,         0,          1,      0.492
  26,  2048,   27,        23,          1,      0.749
  26,  2048,   27,         0,          1,      0.749
  26,  2075,   27,        23,          1,      0.664
  26,  2075,   27,         0,          1,      0.665
  26,  4081,   27,        23,          1,      0.999
  26,  4081,   27,         0,          1,      0.998
  28,  4081,   27,        23,          1,      0.855
  28,  4081,   27,         0,          1,      0.855
  28,     0,    1,        23,          1,      0.874
  28,     0,    2,         0,          1,      0.874
  29,     0,   28,        23,          1,      0.874
  29,     0,   28,         0,          1,      0.874
  29,    28,   28,        23,          1,      0.492
  29,    28,   28,         0,          1,      0.492
  27,     0,   28,        23,          1,      0.919
  27,     0,   28,         0,          1,      0.919
  27,    28,   28,        23,          1,      0.665
  27,    28,   28,         0,          1,      0.655
  29,  2048,   28,        23,          1,       0.64
  29,  2048,   28,         0,          1,       0.64
  29,  2076,   28,        23,          1,      0.492
  29,  2076,   28,         0,          1,      0.492
  27,  2048,   28,        23,          1,       0.75
  27,  2048,   28,         0,          1,      0.752
  27,  2076,   28,        23,          1,      0.657
  27,  2076,   28,         0,          1,      0.667
  27,  4081,   28,        23,          1,      0.981
  27,  4081,   28,         0,          1,      0.998
  29,  4081,   28,        23,          1,      0.859
  29,  4081,   28,         0,          1,      0.858
  29,     0,    1,        23,          1,      0.876
  29,     0,    2,         0,          1,      0.876
  30,     0,   29,        23,          1,      0.876
  30,     0,   29,         0,          1,      0.875
  30,    29,   29,        23,          1,      0.493
  30,    29,   29,         0,          1,      0.494
  28,     0,   29,        23,          1,      0.919
  28,     0,   29,         0,          1,      0.913
  28,    29,   29,        23,          1,      0.668
  28,    29,   29,         0,          1,      0.669
  30,  2048,   29,        23,          1,      0.642
  30,  2048,   29,         0,          1,      0.643
  30,  2077,   29,        23,          1,      0.495
  30,  2077,   29,         0,          1,      0.495
  28,  2048,   29,        23,          1,      0.754
  28,  2048,   29,         0,          1,      0.753
  28,  2077,   29,        23,          1,      0.663
  28,  2077,   29,         0,          1,      0.664
  28,  4081,   29,        23,          1,      0.998
  28,  4081,   29,         0,          1,       0.98
  30,  4081,   29,        23,          1,      0.854
  30,  4081,   29,         0,          1,      0.852
  30,     0,    1,        23,          1,      0.872
  30,     0,    2,         0,          1,      0.871
  31,     0,   30,        23,          1,      0.872
  31,     0,   30,         0,          1,       0.87
  31,    30,   30,        23,          1,       0.49
  31,    30,   30,         0,          1,       0.49
  29,     0,   30,        23,          1,      0.921
  29,     0,   30,         0,          1,      0.924
  29,    30,   30,        23,          1,      0.659
  29,    30,   30,         0,          1,      0.664
  31,  2048,   30,        23,          1,      0.639
  31,  2048,   30,         0,          1,       0.64
  31,  2078,   30,        23,          1,      0.492
  31,  2078,   30,         0,          1,      0.492
  29,  2048,   30,        23,          1,       0.75
  29,  2048,   30,         0,          1,       0.75
  29,  2078,   30,        23,          1,      0.661
  29,  2078,   30,         0,          1,      0.665
  29,  4081,   30,        23,          1,       0.98
  29,  4081,   30,         0,          1,      0.987
  31,  4081,   30,        23,          1,      0.861
  31,  4081,   30,         0,          1,      0.855
  31,     0,    1,        23,          1,      0.875
  31,     0,    2,         0,          1,      0.875
  32,     0,   31,        23,          1,      0.875
  32,     0,   31,         0,          1,      0.875
  32,    31,   31,        23,          1,      0.556
  32,    31,   31,         0,          1,      0.556
  30,     0,   31,        23,          1,       0.93
  30,     0,   31,         0,          1,       0.92
  30,    31,   31,        23,          1,      0.666
  30,    31,   31,         0,          1,      0.666
  32,  2048,   31,        23,          1,      0.625
  32,  2048,   31,         0,          1,      0.625
  32,  2079,   31,        23,          1,      0.556
  32,  2079,   31,         0,          1,      0.556
  30,  2048,   31,        23,          1,       0.75
  30,  2048,   31,         0,          1,       0.75
  30,  2079,   31,        23,          1,      0.666
  30,  2079,   31,         0,          1,      0.655
  30,  4081,   31,        23,          1,      0.993
  30,  4081,   31,         0,          1,      0.999
  32,  4081,   31,        23,          1,      0.857
  32,  4081,   31,         0,          1,      0.855
  32,     0,    1,        23,          1,      0.875
  32,     0,    2,         0,          1,      0.875
