Geometric mean of N = 30 runs.
Benchmarked on Tigerlake: https://ark.intel.com/content/www/us/en/ark/products/208921/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz-with-ipu.html

Aggregate Geometric Mean of New / Old: 0.7606704539854201

Results For: memrchr
 len, align,  pos, seek_char, invert_pos,  New / Old
  20,  4081,   21,         0,          1,      0.974
  22,  4081,   21,        23,          1,      0.883
  22,  4081,   21,         0,          1,      0.882
  22,     0,    1,        23,          1,      0.839
  22,     0,    2,         0,          1,      0.835
  23,     0,   22,        23,          1,      0.841
  23,     0,   22,         0,          1,      0.857
  23,    22,   22,        23,          1,      0.554
  23,    22,   22,         0,          1,      0.562
  21,     0,   22,        23,          1,      0.796
  21,     0,   22,         0,          1,      0.792
  21,    22,   22,        23,          1,       0.67
  21,    22,   22,         0,          1,      0.668
  23,  2048,   22,        23,          1,      0.738
  23,  2048,   22,         0,          1,      0.744
  23,  2070,   22,        23,          1,      0.566
  23,  2070,   22,         0,          1,       0.53
  21,  2048,   22,        23,          1,      0.686
  21,  2048,   22,         0,          1,      0.683
  21,  2070,   22,        23,          1,       0.67
  21,  2070,   22,         0,          1,      0.667
  21,  4081,   22,        23,          1,      0.977
  21,  4081,   22,         0,          1,      0.981
  23,  4081,   22,        23,          1,      0.882
  23,  4081,   22,         0,          1,      0.882
  23,     0,    1,        23,          1,      0.849
  23,     0,    2,         0,          1,      0.827
  24,     0,   23,        23,          1,      0.849
  24,     0,   23,         0,          1,      0.851
  24,    23,   23,        23,          1,      0.561
  24,    23,   23,         0,          1,      0.545
  22,     0,   23,        23,          1,      0.793
  22,     0,   23,         0,          1,      0.796
  22,    23,   23,        23,          1,      0.674
  22,    23,   23,         0,          1,      0.673
  24,  2048,   23,        23,          1,      0.741
  24,  2048,   23,         0,          1,      0.745
  24,  2071,   23,        23,          1,      0.549
  24,  2071,   23,         0,          1,      0.567
  22,  2048,   23,        23,          1,      0.693
  22,  2048,   23,         0,          1,      0.692
  22,  2071,   23,        23,          1,      0.675
  22,  2071,   23,         0,          1,      0.674
  22,  4081,   23,        23,          1,      0.984
  22,  4081,   23,         0,          1,      0.979
  24,  4081,   23,        23,          1,       0.88
  24,  4081,   23,         0,          1,      0.882
  24,     0,    1,        23,          1,      0.825
  24,     0,    2,         0,          1,      0.837
  25,     0,   24,        23,          1,      0.847
  25,     0,   24,         0,          1,      0.837
  25,    24,   24,        23,          1,      0.548
  25,    24,   24,         0,          1,      0.554
  23,     0,   24,        23,          1,      0.797
  23,     0,   24,         0,          1,      0.793
  23,    24,   24,        23,          1,      0.671
  23,    24,   24,         0,          1,       0.67
  25,  2048,   24,        23,          1,      0.734
  25,  2048,   24,         0,          1,      0.722
  25,  2072,   24,        23,          1,       0.57
  25,  2072,   24,         0,          1,      0.543
  23,  2048,   24,        23,          1,      0.689
  23,  2048,   24,         0,          1,      0.692
  23,  2072,   24,        23,          1,      0.673
  23,  2072,   24,         0,          1,      0.675
  23,  4081,   24,        23,          1,      0.978
  23,  4081,   24,         0,          1,      0.973
  25,  4081,   24,        23,          1,      0.881
  25,  4081,   24,         0,          1,      0.883
  25,     0,    1,        23,          1,       0.84
  25,     0,    2,         0,          1,      0.824
  26,     0,   25,        23,          1,      0.834
  26,     0,   25,         0,          1,      0.847
  26,    25,   25,        23,          1,      0.559
  26,    25,   25,         0,          1,      0.554
  24,     0,   25,        23,          1,      0.799
  24,     0,   25,         0,          1,      0.794
  24,    25,   25,        23,          1,      0.674
  24,    25,   25,         0,          1,      0.676
  26,  2048,   25,        23,          1,      0.722
  26,  2048,   25,         0,          1,      0.729
  26,  2073,   25,        23,          1,      0.557
  26,  2073,   25,         0,          1,      0.563
  24,  2048,   25,        23,          1,      0.693
  24,  2048,   25,         0,          1,      0.687
  24,  2073,   25,        23,          1,      0.672
  24,  2073,   25,         0,          1,      0.672
  24,  4081,   25,        23,          1,      0.976
  24,  4081,   25,         0,          1,      0.977
  26,  4081,   25,        23,          1,      0.885
  26,  4081,   25,         0,          1,      0.884
  26,     0,    1,        23,          1,      0.843
  26,     0,    2,         0,          1,       0.84
  27,     0,   26,        23,          1,      0.868
  27,     0,   26,         0,          1,      0.854
  27,    26,   26,        23,          1,      0.537
  27,    26,   26,         0,          1,      0.558
  25,     0,   26,        23,          1,      0.799
  25,     0,   26,         0,          1,      0.797
  25,    26,   26,        23,          1,      0.673
  25,    26,   26,         0,          1,       0.67
  27,  2048,   26,        23,          1,      0.737
  27,  2048,   26,         0,          1,      0.724
  27,  2074,   26,        23,          1,      0.559
  27,  2074,   26,         0,          1,      0.555
  25,  2048,   26,        23,          1,      0.692
  25,  2048,   26,         0,          1,      0.697
  25,  2074,   26,        23,          1,      0.674
  25,  2074,   26,         0,          1,      0.676
  25,  4081,   26,        23,          1,       0.98
  25,  4081,   26,         0,          1,      0.986
  27,  4081,   26,        23,          1,       0.89
  27,  4081,   26,         0,          1,      0.884
  27,     0,    1,        23,          1,      0.816
  27,     0,    2,         0,          1,      0.845
  28,     0,   27,        23,          1,      0.846
  28,     0,   27,         0,          1,       0.84
  28,    27,   27,        23,          1,      0.571
  28,    27,   27,         0,          1,       0.56
  26,     0,   27,        23,          1,      0.797
  26,     0,   27,         0,          1,      0.794
  26,    27,   27,        23,          1,      0.674
  26,    27,   27,         0,          1,      0.677
  28,  2048,   27,        23,          1,      0.747
  28,  2048,   27,         0,          1,      0.727
  28,  2075,   27,        23,          1,      0.556
  28,  2075,   27,         0,          1,      0.555
  26,  2048,   27,        23,          1,      0.688
  26,  2048,   27,         0,          1,      0.692
  26,  2075,   27,        23,          1,      0.672
  26,  2075,   27,         0,          1,      0.672
  26,  4081,   27,        23,          1,      0.982
  26,  4081,   27,         0,          1,       0.98
  28,  4081,   27,        23,          1,      0.886
  28,  4081,   27,         0,          1,      0.883
  28,     0,    1,        23,          1,      0.826
  28,     0,    2,         0,          1,      0.838
  29,     0,   28,        23,          1,      0.844
  29,     0,   28,         0,          1,      0.851
  29,    28,   28,        23,          1,      0.567
  29,    28,   28,         0,          1,      0.567
  27,     0,   28,        23,          1,      0.804
  27,     0,   28,         0,          1,      0.797
  27,    28,   28,        23,          1,      0.678
  27,    28,   28,         0,          1,      0.672
  29,  2048,   28,        23,          1,       0.73
  29,  2048,   28,         0,          1,      0.724
  29,  2076,   28,        23,          1,      0.577
  29,  2076,   28,         0,          1,       0.55
  27,  2048,   28,        23,          1,      0.692
  27,  2048,   28,         0,          1,      0.693
  27,  2076,   28,        23,          1,      0.672
  27,  2076,   28,         0,          1,      0.675
  27,  4081,   28,        23,          1,      0.988
  27,  4081,   28,         0,          1,      0.985
  29,  4081,   28,        23,          1,      0.886
  29,  4081,   28,         0,          1,       0.89
  29,     0,    1,        23,          1,      0.858
  29,     0,    2,         0,          1,      0.821
  30,     0,   29,        23,          1,      0.853
  30,     0,   29,         0,          1,      0.865
  30,    29,   29,        23,          1,      0.541
  30,    29,   29,         0,          1,      0.559
  28,     0,   29,        23,          1,      0.801
  28,     0,   29,         0,          1,      0.795
  28,    29,   29,        23,          1,      0.676
  28,    29,   29,         0,          1,      0.678
  30,  2048,   29,        23,          1,      0.756
  30,  2048,   29,         0,          1,      0.735
  30,  2077,   29,        23,          1,      0.569
  30,  2077,   29,         0,          1,      0.563
  28,  2048,   29,        23,          1,        0.7
  28,  2048,   29,         0,          1,      0.698
  28,  2077,   29,        23,          1,      0.678
  28,  2077,   29,         0,          1,      0.674
  28,  4081,   29,        23,          1,      0.983
  28,  4081,   29,         0,          1,      0.974
  30,  4081,   29,        23,          1,      0.883
  30,  4081,   29,         0,          1,      0.887
  30,     0,    1,        23,          1,      0.837
  30,     0,    2,         0,          1,       0.83
  31,     0,   30,        23,          1,      0.859
  31,     0,   30,         0,          1,       0.85
  31,    30,   30,        23,          1,      0.542
  31,    30,   30,         0,          1,      0.551
  29,     0,   30,        23,          1,      0.797
  29,     0,   30,         0,          1,      0.798
  29,    30,   30,        23,          1,      0.676
  29,    30,   30,         0,          1,      0.676
  31,  2048,   30,        23,          1,      0.738
  31,  2048,   30,         0,          1,      0.739
  31,  2078,   30,        23,          1,       0.57
  31,  2078,   30,         0,          1,      0.551
  29,  2048,   30,        23,          1,      0.693
  29,  2048,   30,         0,          1,      0.694
  29,  2078,   30,        23,          1,      0.675
  29,  2078,   30,         0,          1,      0.671
  29,  4081,   30,        23,          1,      0.981
  29,  4081,   30,         0,          1,      0.976
  31,  4081,   30,        23,          1,       0.89
  31,  4081,   30,         0,          1,       0.89
  31,     0,    1,        23,          1,      0.837
  31,     0,    2,         0,          1,      0.848
  32,     0,   31,        23,          1,      0.853
  32,     0,   31,         0,          1,      0.838
  32,    31,   31,        23,          1,      0.646
  32,    31,   31,         0,          1,      0.648
  30,     0,   31,        23,          1,      0.799
  30,     0,   31,         0,          1,      0.798
  30,    31,   31,        23,          1,      0.674
  30,    31,   31,         0,          1,      0.675
  32,  2048,   31,        23,          1,      0.722
  32,  2048,   31,         0,          1,      0.703
  32,  2079,   31,        23,          1,      0.651
  32,  2079,   31,         0,          1,      0.636
  30,  2048,   31,        23,          1,      0.691
  30,  2048,   31,         0,          1,      0.695
  30,  2079,   31,        23,          1,      0.675
  30,  2079,   31,         0,          1,      0.675
  30,  4081,   31,        23,          1,      0.978
  30,  4081,   31,         0,          1,      0.982
  32,  4081,   31,        23,          1,      0.886
  32,  4081,   31,         0,          1,      0.886
  32,     0,    1,        23,          1,      0.852
  32,     0,    2,         0,          1,      0.833
